ASIN,end_time,product_name,reading_marketplace,start_time,total_reading_milliseconds
B0CD19BMG5,2024-05-22T01:04:02.556Z,The Official Stardew Valley Cookbook,www.amazon.com.br,2024-05-22T01:04:02.556Z,0
B000FCK9MW,2024-05-07T04:33:33Z,Dearly Devoted Dexter,www.amazon.com.br,2024-05-07T04:31:42.500Z,110500
B000FCK9MW,2024-05-07T04:27:52.900Z,Dearly Devoted Dexter,www.amazon.com.br,2024-05-07T04:26:58.700Z,54200
B000FCK9MW,2024-05-07T04:26:25.500Z,Dearly Devoted Dexter,www.amazon.com.br,2024-05-07T04:26:06.700Z,18800
B000FCK8ZK,2024-05-07T03:50:10.400Z,Darkly Dreaming Dexter,www.amazon.com.br,2024-05-07T03:50:04Z,6400
B0BK2ZPLNM,2024-01-22T04:01:54.995Z,The Soviet Century: Archaeology of a Lost World,www.amazon.com.br,2024-01-22T04:01:54.995Z,0
B0BK2ZPLNM,2024-01-22T04:01:54.100Z,The Soviet Century: Archaeology of a Lost World,www.amazon.com.br,2024-01-22T03:55:10.400Z,403700
B0BK2ZPLNM,2024-01-22T03:49:06.500Z,The Soviet Century: Archaeology of a Lost World,www.amazon.com.br,2024-01-22T03:46:05.200Z,181300
B0BK2ZPLNM,2024-01-22T02:04:30.600Z,The Soviet Century: Archaeology of a Lost World,www.amazon.com.br,2024-01-22T02:03:12.200Z,78400
Not Available,2023-09-15T05:39:40.602Z,Not Available,www.amazon.com.br,2023-09-15T05:39:40.602Z,0
B0CDHM2KRM,2023-08-12T13:15:34Z,Meditations: A New Translation,www.amazon.com.br,2023-08-12T13:15:32.200Z,1800
B0CDHM2KRM,2023-08-12T13:01:25.900Z,Meditations: A New Translation,www.amazon.com.br,2023-08-12T12:59:57.300Z,88600
B0CDHM2KRM,2023-08-11T01:31:15.527Z,Meditations: A New Translation,www.amazon.com.br,2023-08-11T01:31:15.527Z,0
B0CDHM2KRM,2023-08-11T01:24:54.486Z,Meditations: A New Translation,www.amazon.com.br,2023-08-11T01:24:54.486Z,0
B0CDHM2KRM,2023-08-11T01:31:17.400Z,Meditations: A New Translation,www.amazon.com.br,2023-08-11T01:24:40.700Z,396700
B0015DROBO,2023-08-11T01:24:34.317Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:24:34.317Z,0
B0015DROBO,2023-08-11T01:24:34.800Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:21:16.800Z,198000
B0015DROBO,2023-08-11T01:20:53.900Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:19:56.400Z,57500
B0015DROBO,2023-08-11T01:11:03.200Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:10:57.900Z,5300
B0015DROBO,2023-08-11T01:06:59.600Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:05:37.500Z,82100
B0015DROBO,2023-08-11T01:05:08.540Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:05:08.540Z,0
B0015DROBO,2023-08-11T01:05:35.700Z,The Girl with the Dragon Tattoo: A Lisbeth Salander Novel (The Girl with the Dragon Tattoo (Lisbeth Salander / Millennium) Book 1),www.amazon.com.br,2023-08-11T01:05:07.300Z,28400
B003HV0TN2,2023-07-27T16:20:07.200Z,The Name of the Wind: The legendary must-read fantasy masterpiece (Kingkiller Chonicles Book 1),www.amazon.com.br,2023-07-27T16:20:04.400Z,2800
B003HV0TN2,2023-07-27T16:19:44.600Z,The Name of the Wind: The legendary must-read fantasy masterpiece (Kingkiller Chonicles Book 1),www.amazon.com.br,2023-07-27T16:18:40.800Z,63800
B003HV0TN2,2023-07-27T16:17:24.800Z,The Name of the Wind: The legendary must-read fantasy masterpiece (Kingkiller Chonicles Book 1),www.amazon.com.br,2023-07-27T16:17:17.700Z,7100
B003HV0TN2,2023-07-27T16:15:54.100Z,The Name of the Wind: The legendary must-read fantasy masterpiece (Kingkiller Chonicles Book 1),www.amazon.com.br,2023-07-27T16:14:53.700Z,60400
B01LXHG8HX,2023-07-13T03:20:31.700Z,Orientação a Objetos: Aprenda seus conceitos e suas aplicabilidades de forma efetiva (Portuguese Edition),www.amazon.com.br,2023-07-13T03:19:44.200Z,47500
B002RI9VFI,2023-04-08T18:02:12Z,Short Stories in French: New Penguin Parallel Texts,www.amazon.com.br,2023-04-08T18:02:10.200Z,1800
B002RI9VFI,2023-04-08T18:01:02.700Z,Short Stories in French: New Penguin Parallel Texts,www.amazon.com.br,2023-04-08T18:00:36.300Z,26400
Not Available,2023-03-15T03:44:52.700Z,Not Available,www.amazon.com.br,2023-03-15T03:44:31.200Z,21500
B0B3S2PT6C,2022-12-25T00:08:18Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-12-24T23:42:41.500Z,1536500
B0B3S2PT6C,2022-12-24T23:40:43.600Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-12-24T23:37:12.200Z,211400
B0B3S2PT6C,2022-12-24T03:19:03.400Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-12-24T03:11:16.800Z,466600
B0B3S2PT6C,2022-12-24T03:02:26.200Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-12-24T03:02:01.600Z,24600
B0B3S2PT6C,2022-12-24T03:01:09.300Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-12-24T03:00:24.500Z,44800
B0B3S2PT6C,2022-12-23T15:08:56.300Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-12-23T15:08:17.300Z,39000
B0B3S2PT6C,2022-12-23T15:07:09.400Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-12-23T15:07:06.200Z,3200
B07XQH3GD5,2022-12-16T17:01:30.100Z,"Sal, gordura, ácido, calor: Os elementos da boa cozinha (Portuguese Edition)",www.amazon.com.br,2022-12-16T17:00:35.400Z,54700
B09QM4ZLLM,2022-11-24T03:31:55.100Z,The Ink Black Heart (A Cormoran Strike Novel Book 6),www.amazon.com.br,2022-11-24T03:27:48.400Z,246700
B08YQXYW2V,2022-11-16T04:49:57.100Z,The Road to Reality: A Complete Guide to the Laws of the Universe,www.amazon.com.br,2022-11-16T04:42:06.200Z,470900
B08YQXYW2V,2022-11-11T05:21:34.393Z,The Road to Reality: A Complete Guide to the Laws of the Universe,www.amazon.com.br,2022-11-11T05:21:34.393Z,0
B08YQXYW2V,2022-11-11T05:18:37.561Z,The Road to Reality: A Complete Guide to the Laws of the Universe,www.amazon.com.br,2022-11-11T05:18:37.561Z,0
B08YQXYW2V,2022-11-11T05:17:18.516Z,The Road to Reality: A Complete Guide to the Laws of the Universe,www.amazon.com.br,2022-11-11T05:17:18.516Z,0
B0917YZDNF,2022-11-10T06:01:56Z,A Project to Find the Fundamental Theory of Physics,www.amazon.com.br,2022-11-10T05:58:36.200Z,199800
B0041G68LO,2022-11-10T05:56:49.900Z,Life Ascending: The Ten Great Inventions of Evolution,www.amazon.com.br,2022-11-10T05:56:47.800Z,2100
B0041G68LO,2022-11-10T05:44:15.200Z,Life Ascending: The Ten Great Inventions of Evolution,www.amazon.com.br,2022-11-10T05:36:28.600Z,466600
B0041G68LO,2022-11-10T05:36:26.100Z,Life Ascending: The Ten Great Inventions of Evolution,www.amazon.com.br,2022-11-10T05:36:15.400Z,10700
B0041G68LO,2022-11-10T05:36:04.100Z,Life Ascending: The Ten Great Inventions of Evolution,www.amazon.com.br,2022-11-10T05:35:55.100Z,9000
B0041G68LO,2022-11-09T04:22:42.076Z,Life Ascending: The Ten Great Inventions of Evolution,www.amazon.com.br,2022-11-09T04:22:42.076Z,0
B0041G68LO,2022-11-09T04:22:42.800Z,Life Ascending: The Ten Great Inventions of Evolution,www.amazon.com.br,2022-11-09T04:13:15.100Z,567700
B0041G68LO,2022-11-09T03:57:51.200Z,Life Ascending: The Ten Great Inventions of Evolution,www.amazon.com.br,2022-11-09T03:54:35.200Z,196000
B0B3S2PT6C,2022-11-09T03:54:30.500Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-11-09T03:54:27.300Z,3200
B0B3S2PT6C,2022-11-09T03:54:21.500Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-11-09T03:42:28.200Z,713300
B0B3S2PT6C,2022-11-08T04:34:18.300Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-11-08T04:05:52.600Z,1705700
B0B3S2PT6C,2022-11-08T04:01:27Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-11-08T04:00:36.900Z,50100
B0B3S2PT6C,2022-11-07T05:51:39.300Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-11-07T04:57:20.400Z,3258900
B0B3S2PT6C,2022-11-06T18:21:19.100Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-11-06T18:21:17.300Z,1800
B0B3S2PT6C,2022-11-06T18:20:23.200Z,O fim da Lava-Jato (Portuguese Edition),www.amazon.com.br,2022-11-06T17:23:51.200Z,3392000
Not Available,2022-09-16T06:19:38Z,Not Available,www.amazon.com.br,2022-09-16T06:19:38Z,0
Not Available,2022-09-09T03:48:45.549Z,Not Available,www.amazon.com.br,2022-09-09T03:48:45.549Z,0
B002Q7H7JC,2022-08-28T15:22:13.800Z,John Dies at the End,www.amazon.com.br,2022-08-28T15:22:03Z,10800
B00ITZ9XR4,2022-07-04T15:20:09.700Z,Admirável mundo novo (Portuguese Edition),www.amazon.com.br,2022-07-04T15:18:25.800Z,103900
B00ITZ9XR4,2022-07-04T15:18:25.600Z,Admirável mundo novo (Portuguese Edition),www.amazon.com.br,2022-07-04T15:18:16.800Z,8800
B00ITZ9XR4,2022-07-04T15:18:16.600Z,Admirável mundo novo (Portuguese Edition),www.amazon.com.br,2022-07-04T15:17:18.900Z,57700
Not Available,2022-04-30T17:24:04Z,Not Available,www.amazon.com.br,2022-04-30T17:24:04Z,0
Not Available,2022-04-30T03:52:28Z,Not Available,www.amazon.com.br,2022-04-30T03:52:28Z,0
Not Available,2022-04-30T03:14:48Z,Not Available,www.amazon.com.br,2022-04-30T03:14:48Z,0
Not Available,2022-04-30T03:07:09Z,Not Available,www.amazon.com.br,2022-04-30T03:07:09Z,0
B01LQM96G4,2022-04-30T03:05:10Z,Harry Potter e a Pedra Filosofal (Portuguese Edition),www.amazon.com.br,2022-04-30T03:05:10Z,0
B01LQM96G4,2022-04-30T03:04:57Z,Harry Potter e a Pedra Filosofal (Portuguese Edition),www.amazon.com.br,2022-04-30T03:04:57Z,0
B00ITZ9XR4,2022-04-08T01:00:47Z,Admirável mundo novo (Portuguese Edition),www.amazon.com.br,2022-04-08T01:00:47Z,0
B09JBQZM86,2022-04-08T00:52:09Z,Not Available,www.amazon.com.br,2022-04-08T00:52:09Z,0
B09JBQZM86,2022-04-08T00:50:41Z,Not Available,www.amazon.com.br,2022-04-08T00:50:41Z,0
B015EE5D6M,2022-04-08T00:46:29Z,Laranja mecânica (Portuguese Edition),www.amazon.com.br,2022-04-08T00:46:29Z,0
B01980OHQ0,2022-03-09T01:34:31Z,Buddha: The Life of Siddhartha Gautama: A Biography Based on Traditional Sources,www.amazon.com.br,2022-03-09T01:34:31Z,0
B00XUYQUZ2,2022-01-23T16:55:39Z,Ficciones,www.amazon.com.br,2022-01-23T16:55:39Z,0
Not Available,2021-11-08T04:38:45Z,Not Available,www.amazon.com.br,2021-11-08T04:38:45Z,0
B083RY93CY,2021-11-04T02:51:53Z,Aprenda Inglês com 40 Contos Criativos,www.amazon.com.br,2021-11-04T02:51:53Z,0
Not Available,2020-03-23T01:51:19.800Z,Not Available,www.amazon.com.br,2020-03-23T01:50:10.800Z,69000
Not Available,2020-03-23T01:50:02.900Z,Not Available,www.amazon.com.br,2020-03-23T01:49:32.400Z,30500
B00HYNHWAM,2020-01-04T02:18:06Z,Not Available,www.amazon.com.br,2020-01-04T02:08:52.900Z,553100
B00HYNHWAM,2020-01-04T02:05:54.500Z,Not Available,www.amazon.com.br,2020-01-04T02:01:51.700Z,242800
B00HYNHWAM,2019-12-30T18:56:17.400Z,Not Available,www.amazon.com.br,2019-12-30T18:56:13.600Z,3800
B00HYNHWAM,2019-12-30T18:54:40.600Z,Not Available,www.amazon.com.br,2019-12-30T18:54:07.200Z,33400
B01B8K3DH2,2019-12-30T18:53:53.700Z,Silêncio (Portuguese Edition),www.amazon.com.br,2019-12-30T18:53:02.800Z,50900
B00C0ALZ0W,2019-05-26T21:55:52Z,Remote: Office Not Required,www.amazon.com.br,2019-05-26T21:38:59.800Z,1012200
B00C0ALZ0W,2019-05-26T18:48:33.400Z,Remote: Office Not Required,www.amazon.com.br,2019-05-26T18:43:52.300Z,281100
B00C0ALZ0W,2019-05-25T16:59:30Z,Remote: Office Not Required,www.amazon.com.br,2019-05-25T16:56:30.800Z,179200
B00C0ALZ0W,2019-05-25T04:16:06.100Z,Remote: Office Not Required,www.amazon.com.br,2019-05-25T04:02:02.800Z,843300
B00C0ALZ0W,2019-05-25T04:02:00Z,Remote: Office Not Required,www.amazon.com.br,2019-05-25T04:02:00Z,0
B00C0ALZ0W,2019-05-25T04:02:00.700Z,Remote: Office Not Required,www.amazon.com.br,2019-05-25T04:01:18.500Z,42200
B00C0ALZ0W,2019-05-25T04:00:09.200Z,Remote: Office Not Required,www.amazon.com.br,2019-05-25T03:59:59.800Z,9400
B00C0ALZ0W,2019-05-25T03:48:34.900Z,Remote: Office Not Required,www.amazon.com.br,2019-05-25T03:40:45.300Z,469600
B00C0ALZ0W,2019-05-25T03:39:58.100Z,Remote: Office Not Required,www.amazon.com.br,2019-05-25T03:38:37.900Z,80200
B00C0ALZ0W,2019-05-25T03:18:27Z,Remote: Office Not Required,www.amazon.com.br,2019-05-25T03:16:54.900Z,92100
B01B8K3DH2,2019-03-28T16:20:58.900Z,Silêncio (Portuguese Edition),www.amazon.com.br,2019-03-28T16:20:17.600Z,41300
Not Available,2019-02-20T13:02:14.600Z,Not Available,www.amazon.com.br,2019-02-20T13:00:23.600Z,111000
B00HYNHWAM,2018-10-26T23:19:41.100Z,Not Available,www.amazon.com.br,2018-10-26T23:19:26.200Z,14900
B00HYNHWAM,2018-10-26T22:48:32.200Z,Not Available,www.amazon.com.br,2018-10-26T22:38:26Z,606200
B00HYNHWAM,2018-10-26T22:23:13.200Z,Not Available,www.amazon.com.br,2018-10-26T22:23:10Z,3200
B00HYNHWAM,2018-10-26T22:22:44.600Z,Not Available,www.amazon.com.br,2018-10-26T22:13:39.900Z,544700
B00HYNHWAM,2018-10-26T22:10:11.500Z,Not Available,www.amazon.com.br,2018-10-26T22:09:53.500Z,18000
B00HYNHWAM,2018-10-26T20:37:30.500Z,Not Available,www.amazon.com.br,2018-10-26T20:31:16.700Z,373800
B00HYNHWAM,2018-10-26T20:30:41.200Z,Not Available,www.amazon.com.br,2018-10-26T20:26:41.900Z,239300
B00HYNHWAM,2018-10-26T03:03:08.400Z,Not Available,www.amazon.com.br,2018-10-26T02:40:59Z,1329400
B00HYNHWAM,2018-10-25T17:35:13.900Z,Not Available,www.amazon.com.br,2018-10-25T17:33:46Z,87900
B00HYNHWAM,2018-10-25T17:33:38.800Z,Not Available,www.amazon.com.br,2018-10-25T17:33:29.400Z,9400
B01B8K3DH2,2018-08-25T23:00:25.600Z,Silêncio (Portuguese Edition),www.amazon.com.br,2018-08-25T22:52:32.500Z,473100
B01B8K3DH2,2018-08-21T02:07:29.300Z,Silêncio (Portuguese Edition),www.amazon.com.br,2018-08-21T02:07:21.100Z,8200
B01B8K3DH2,2018-08-10T02:57:32.100Z,Silêncio (Portuguese Edition),www.amazon.com.br,2018-08-10T02:56:44.400Z,47700
B01B8K3DH2,2018-08-08T00:33:02.600Z,Silêncio (Portuguese Edition),www.amazon.com.br,2018-08-08T00:32:18.500Z,44100
B01B8K3DH2,2018-08-06T00:37:44.200Z,Silêncio (Portuguese Edition),www.amazon.com.br,2018-08-06T00:18:36.200Z,1148000
B01B8K3DH2,2018-08-03T23:38:48.700Z,Silêncio (Portuguese Edition),www.amazon.com.br,2018-08-03T23:25:27.800Z,800900
B01B8K3DH2,2018-08-03T21:24:46.200Z,Silêncio (Portuguese Edition),www.amazon.com.br,2018-08-03T21:24:24.800Z,21400
Not Available,2018-07-20T23:12:32.500Z,Not Available,www.amazon.com.br,2018-07-20T23:12:25.900Z,6600
Not Available,2018-06-17T02:58:36.900Z,Not Available,www.amazon.com.br,2018-06-17T02:58:26Z,10900
Not Available,2018-06-17T02:58:08.400Z,Not Available,www.amazon.com.br,2018-06-17T02:26:00.100Z,1928300
Not Available,2018-06-17T00:55:45.400Z,Not Available,www.amazon.com.br,2018-06-17T00:36:54.700Z,1130700
Not Available,2018-02-13T23:20:38.800Z,Not Available,www.amazon.com.br,2018-02-13T23:00:21.900Z,1216900
Not Available,2018-02-13T01:37:42.300Z,Not Available,www.amazon.com.br,2018-02-13T01:14:39.800Z,1382500
Not Available,2018-02-12T03:28:57.300Z,Not Available,www.amazon.com.br,2018-02-12T02:51:26.100Z,2251200
Not Available,2018-02-11T19:58:57.300Z,Not Available,www.amazon.com.br,2018-02-11T19:58:49.800Z,7500
Not Available,2018-02-11T19:49:43.500Z,Not Available,www.amazon.com.br,2018-02-11T19:44:10.100Z,333400
Not Available,2018-02-11T19:43:03.900Z,Not Available,www.amazon.com.br,2018-02-11T19:28:43.300Z,860600
Not Available,2018-02-11T16:51:01.300Z,Not Available,www.amazon.com.br,2018-02-11T16:15:40Z,2121300
Not Available,2018-02-11T15:09:50.700Z,Not Available,www.amazon.com.br,2018-02-11T14:46:01.300Z,1429400
Not Available,2018-02-11T05:43:12.200Z,Not Available,www.amazon.com.br,2018-02-11T05:12:33.900Z,1838300
Not Available,2018-02-11T02:43:55.700Z,Not Available,www.amazon.com.br,2018-02-11T01:46:36.100Z,3439600
Not Available,2018-02-11T01:28:20.800Z,Not Available,www.amazon.com.br,2018-02-11T01:03:31.600Z,1489200
Not Available,2018-02-11T01:03:11.300Z,Not Available,www.amazon.com.br,2018-02-11T00:28:53.700Z,2057600
Not Available,2018-02-11T00:24:40.200Z,Not Available,www.amazon.com.br,2018-02-11T00:08:29.900Z,970300
Not Available,2018-02-07T23:30:25.900Z,Not Available,www.amazon.com.br,2018-02-07T23:27:20.200Z,185700
Not Available,2018-02-07T02:58:24.400Z,Not Available,www.amazon.com.br,2018-02-07T02:22:22.600Z,2161800
Not Available,2018-02-06T21:48:59.500Z,Not Available,www.amazon.com.br,2018-02-06T21:35:01.300Z,838200
Not Available,2018-02-05T23:37:08.800Z,Not Available,www.amazon.com.br,2018-02-05T23:19:21.300Z,1067500
Not Available,2018-02-05T23:18:07.300Z,Not Available,www.amazon.com.br,2018-02-05T23:11:14.500Z,412800
B00AHI5XRU,2018-02-04T19:10:29.800Z,Rama II,www.amazon.com.br,2018-02-04T19:10:22.100Z,7700
Not Available,2018-02-04T19:09:51.900Z,Not Available,www.amazon.com.br,2018-02-04T19:09:48.900Z,3000
Not Available,2018-02-04T19:08:43.400Z,Not Available,www.amazon.com.br,2018-02-04T18:54:35.300Z,848100
Not Available,2018-02-03T20:28:04.100Z,Not Available,www.amazon.com.br,2018-02-03T20:11:34.700Z,989400
Not Available,2018-02-03T20:07:11.400Z,Not Available,www.amazon.com.br,2018-02-03T20:05:19Z,112400
Not Available,2018-02-03T20:00:25.300Z,Not Available,www.amazon.com.br,2018-02-03T19:54:39.600Z,345700
Not Available,2018-02-03T17:17:54.300Z,Not Available,www.amazon.com.br,2018-02-03T17:11:22.400Z,391900
Not Available,2018-02-03T17:08:21.300Z,Not Available,www.amazon.com.br,2018-02-03T16:55:17.700Z,783600
Not Available,2018-02-03T16:42:13.800Z,Not Available,www.amazon.com.br,2018-02-03T16:24:02.200Z,1091600
Not Available,2018-01-31T02:45:28.800Z,Not Available,www.amazon.com.br,2018-01-31T02:34:40.600Z,648200
Not Available,2018-01-30T15:01:59.300Z,Not Available,www.amazon.com.br,2018-01-30T14:54:10.100Z,469200
Not Available,2018-01-28T16:47:43.500Z,Not Available,www.amazon.com.br,2018-01-28T16:25:03.800Z,1359700
Not Available,2018-01-28T03:11:27.100Z,Not Available,www.amazon.com.br,2018-01-28T03:04:52.900Z,394200
Not Available,2018-01-28T02:57:59.700Z,Not Available,www.amazon.com.br,2018-01-28T02:36:44Z,1275700
Not Available,2018-01-27T19:45:28.300Z,Not Available,www.amazon.com.br,2018-01-27T19:30:55.100Z,873200
Not Available,2018-01-23T00:12:22Z,Not Available,www.amazon.com.br,2018-01-23T00:04:12.600Z,489400
Not Available,2018-01-22T15:11:42.800Z,Not Available,www.amazon.com.br,2018-01-22T14:56:39.300Z,903500
Not Available,2018-01-22T03:49:48.900Z,Not Available,www.amazon.com.br,2018-01-22T03:49:20.800Z,28100
Not Available,2018-01-22T03:49:03.100Z,Not Available,www.amazon.com.br,2018-01-22T03:12:05.300Z,2217800
Not Available,2018-01-21T19:11:59.800Z,Not Available,www.amazon.com.br,2018-01-21T18:53:30.200Z,1109600
Not Available,2018-01-20T15:17:37.100Z,Not Available,www.amazon.com.br,2018-01-20T15:02:33.300Z,903800
Not Available,2018-01-20T01:56:08.200Z,Not Available,www.amazon.com.br,2018-01-20T01:40:28.500Z,939700
Not Available,2018-01-19T23:20:35.300Z,Not Available,www.amazon.com.br,2018-01-19T23:03:00.300Z,1055000
Not Available,2018-01-19T22:43:36.400Z,Not Available,www.amazon.com.br,2018-01-19T22:43:23.500Z,12900
Not Available,2018-01-18T01:46:56.800Z,Not Available,www.amazon.com.br,2018-01-18T01:28:49.800Z,1087000
Not Available,2018-01-16T20:59:19.100Z,Not Available,www.amazon.com.br,2018-01-16T20:37:17.800Z,1321300
Not Available,2018-01-16T12:40:52.700Z,Not Available,www.amazon.com.br,2018-01-16T12:40:40.300Z,12400
Not Available,2018-01-16T00:04:20.200Z,Not Available,www.amazon.com.br,2018-01-15T23:42:46.200Z,1294000
Not Available,2018-01-15T21:07:19.900Z,Not Available,www.amazon.com.br,2018-01-15T20:46:06.300Z,1273600
Not Available,2018-01-14T01:46:47.800Z,Not Available,www.amazon.com.br,2018-01-14T01:26:14.500Z,1233300
Not Available,2018-01-13T18:03:11.500Z,Not Available,www.amazon.com.br,2018-01-13T18:03:08.900Z,2600
B004KPM1H6,2018-01-13T18:03:06.900Z,Double Dexter: Dexter Morgan (6),www.amazon.com.br,2018-01-13T18:01:33.400Z,93500
Not Available,2018-01-13T18:01:24.100Z,Not Available,www.amazon.com.br,2018-01-13T18:01:20.900Z,3200
Not Available,2018-01-13T17:51:51.900Z,Not Available,www.amazon.com.br,2018-01-13T17:38:55.200Z,776700
Not Available,2018-01-13T17:37:52.800Z,Not Available,www.amazon.com.br,2018-01-13T17:31:35.400Z,377400
Not Available,2018-01-13T02:32:35.600Z,Not Available,www.amazon.com.br,2018-01-13T02:04:14.700Z,1700900
Not Available,2018-01-13T01:51:31.700Z,Not Available,www.amazon.com.br,2018-01-13T01:51:16.600Z,15100
Not Available,2018-01-12T03:14:14.600Z,Not Available,www.amazon.com.br,2018-01-12T03:00:39.700Z,814900
Not Available,2018-01-12T01:08:54.300Z,Not Available,www.amazon.com.br,2018-01-12T00:40:51.200Z,1683100
Not Available,2018-01-11T01:29:12.700Z,Not Available,www.amazon.com.br,2018-01-11T01:21:36.400Z,456300
Not Available,2018-01-10T23:38:30.900Z,Not Available,www.amazon.com.br,2018-01-10T23:38:16.500Z,14400
Not Available,2018-01-10T23:34:03.700Z,Not Available,www.amazon.com.br,2018-01-10T23:16:46Z,1037700
Not Available,2018-01-09T01:34:38.200Z,Not Available,www.amazon.com.br,2018-01-09T00:57:50.700Z,2207500
Not Available,2018-01-08T14:24:59.400Z,Not Available,www.amazon.com.br,2018-01-08T13:58:39.800Z,1579600
Not Available,2018-01-06T23:36:14Z,Not Available,www.amazon.com.br,2018-01-06T23:11:57.600Z,1456400
Not Available,2018-01-05T14:41:53.300Z,Not Available,www.amazon.com.br,2018-01-05T14:31:28.800Z,624500
Not Available,2018-01-05T02:41:06.400Z,Not Available,www.amazon.com.br,2018-01-05T01:56:45.300Z,2661100
Not Available,2018-01-04T23:53:31.800Z,Not Available,www.amazon.com.br,2018-01-04T23:25:25.100Z,1686700
Not Available,2018-01-04T23:13:59.700Z,Not Available,www.amazon.com.br,2018-01-04T22:44:53.200Z,1746500
Not Available,2018-01-04T00:52:22.300Z,Not Available,www.amazon.com.br,2018-01-04T00:33:58.700Z,1103600
B019PIOJY0,2018-01-04T00:33:50Z,Harry Potter and the Chamber of Secrets,www.amazon.com.br,2018-01-04T00:33:50Z,0
B019PIOJY0,2018-01-04T00:33:50.700Z,Harry Potter and the Chamber of Secrets,www.amazon.com.br,2018-01-04T00:16:47.800Z,1022900
B019PIOJY0,2018-01-03T00:25:29Z,Harry Potter and the Chamber of Secrets,www.amazon.com.br,2018-01-03T00:25:29Z,0
B019PIOJY0,2018-01-03T00:25:29.600Z,Harry Potter and the Chamber of Secrets,www.amazon.com.br,2018-01-03T00:08:54.300Z,995300
